0.005357, 0.002797
61.450050, 0.007400
122.909550, 0.000945
184.356903, 0.002613
245.807757, 0.001457
307.259998, 0.009344
368.709645, 0.009068
430.158992, 0.002096
491.606363, 0.001249
553.053528, 0.000775
614.506699, 0.001174
675.950627, 0.009886
737.405758, 0.002889
798.855331, 0.007572
860.303918, 0.005254
921.755159, 0.003596
983.209501, 0.006221
1044.653751, 0.000302
1106.101668, 0.003996
1167.553247, 0.005626
1229.008120, 0.006670
1229.001827, 32.652231
1229.003513, 65.306861
1229.006243, 97.951799
1229.003117, 130.602937
1229.004014, 163.258573
1229.008307, 195.903395
1229.006788, 228.551240
1229.007312, 261.205932
1229.009303, 293.857020
1229.008850, 326.507785
1229.004598, 359.157489
1229.001484, 391.808981
1229.000719, 424.459466
1229.006513, 457.104778
1229.009249, 489.750925
1229.007210, 522.409271
1229.000961, 555.055068
1229.002228, 587.706503
1229.008917, 620.352372
1229.005964, 653.000511
1167.554316, 653.004326
1106.103722, 653.001139
1044.655411, 653.007945
983.204468, 653.006995
921.754826, 653.004981
860.308985, 653.002233
798.855499, 653.005345
737.406301, 653.008634
675.950707, 653.008343
614.506043, 653.009580
553.058340, 653.001007
491.609729, 653.007500
430.154923, 653.007531
368.708839, 653.001319
307.259464, 653.008886
245.801882, 653.005503
184.352375, 653.006679
122.909540, 653.007241
61.450538, 653.000299
0.008971, 653.003333
0.002705, 620.351444
0.006952, 587.703354
0.006068, 555.055057
0.002983, 522.400649
0.009889, 489.750773
0.001379, 457.107714
0.005375, 424.453850
0.004541, 391.807543
0.007946, 359.159889
0.005423, 326.507506
0.001889, 293.851904
0.001964, 261.207219
0.002777, 228.554577
0.001311, 195.907270
0.007944, 163.253815
0.006635, 130.609941
0.000346, 97.956645
0.004357, 65.308715
0.006111, 32.659716
566.116394, 539.008301
136.135254, 57.702385
330.584595, 79.622299
828.849365, 177.041962
